399,710,710,787,786,720,746,776,454,759,665,603,544,702,474,633,584,559,633,534,452,735,670,777,650,509,680,518,537,483,552,607,603,544,322,418,589,391,453,410,592,622,489,488,675,466,643,412,614,560,493,409
655,640,556,627,521,486,594,463,566,431,662,483,488,446,461,388,390,478,499,472,345,422,395,496,390,379,367,388,310,443,389,391,496,364,445,490,481,456,469,421,480,418,553,521,546,538,405,540,500,569,488,479
580,699,665,679,642,679,726,586,652,638,606,571,490,631,507,514,533,546,541,476,448,590,445,474,432,406,440,435,344,448,330,397,343,278,321,393,407,388,474,454,433,603,498,876,874,979,734,605,841,607,484,858
509,642,646,467,658,492,524,436,450,579,587,421,554,530,417,427,350,363,357,443,346,395,434,358,382,402,269,315,288,330,296,309,276,231,347,405,369,388,500,385,495,470,433,422,479,397,405,550,519,424,323,560
474,454,498,505,422,403,561,535,493,492,552,516,428,287,432,455,381,428,405,493,410,369,506,462,388,384,390,347,299,299,324,298,373,312,361,418,403,500,415,536,477,580,453,407,568,519,630,652,678,558,398,305
324,479,513,468,410,402,487,536,430,529,416,353,385,409,464,547,456,305,500,400,422,456,499,388,507,377,360,356,372,374,324,316,315,304,386,556,561,394,507,507,544,650,578,610,634,671,628,531,675,571,529,329
390,529,563,583,539,752,774,648,774,711,628,572,576,554,560,529,1260,850,606,737,432,582,713,730,710,601,432,428,436,413,400,411,384,389,578,731,607,970,1210,1230,1056,873,755,793,903,990,899,773,852,631,428,387
597,592,647,644,513,745,652,700,779,645,609,585,509,631,544,629,603,654,497,580,514,592,636,622,539,576,525,528,526,455,477,412,469,497,650,528,463,517,617,603,760,767,724,557,688,666,748,886,857,896,645,720
685,751,776,765,854,629,685,761,664,757,722,611,705,776,682,384,710,574,460,603,683,714,725,621,541,472,417,457,421,468,451,478,553,421,526,650,609,660,680,717,732,793,807,773,748,790,696,836,715,615,598,624
675,775,925,1036,832,900,710,617,870,783,643,553,613,450,662,601,639,530,607,627,693,693,545,625,482,594,484,486,403,341,376,372,383,423,634,708,578,676,681,679,680,686,638,782,904,828,929,910,1053,982,688,511
524,818,938,910,936,847,895,841,918,926,882,631,521,698,715,802,721,636,694,654,568,622,635,693,626,577,629,565,622,473,499,452,462,531,631,738,639,674,633,705,899,820,805,673,743,682,646,678,720,607,507,386
432,640,807,842,951,747,796,938,786,698,635,712,712,880,800,475,552,577,600,629,634,647,729,628,643,467,655,583,526,560,504,416,408,416,541,681,769,618,739,810,720,779,735,983,930,916,946,963,1011,974,943,683
832,814,969,861,769,771,733,794,850,662,534,557,490,642,565,623,570,671,505,656,615,626,670,549,618,581,561,496,570,456,410,394,419,390,571,711,608,662,645,736,715,710,653,653,658,602,799,765,713,541,436,579
624,609,850,923,869,1169,1153,1076,995,915,718,432,539,527,651,754,634,643,555,586,588,561,564,632,648,554,570,538,672,389,399,414,499,407,654,746,633,830,684,736,767,772,662,567,705,676,761,829,815,720,653,531
727,1021,931,1246,1006,1038,1383,1538,1217,1052,1190,936,1227,1098,589,1059,828,491,997,1062,891,889,569,695,893,935,726,805,917,891,741,678,713,582,831,829,793,838,716,781,1024,1142,982,744,862,816,825,800,907,861,722,599
773,1057,1212,1154,899,1154,873,1015,764,919,989,783,538,716,829,793,750,724,682,754,879,758,871,720,710,803,795,758,860,396,650,428,487,667,681,709,772,944,983,883,839,973,848,869,1010,868,823,958,860,958,874,566
705,883,901,1102,943,901,975,1064,876,850,845,662,765,850,774,566,661,656,602,666,708,708,656,729,687,544,559,546,483,593,493,509,533,496,486,736,780,645,696,718,752,756,779,725,791,843,755,855,843,847,745,642
662,729,871,849,914,781,839,815,879,855,874,1081,729,452,270,357,279,207,211,215,232,224,238,243,251,222,245,233,307,325,305,368,335,396,350,360,368,300,347,316,388,337,380,342,339,330,341,339,380,430,462,379
527,486,488,444,302,281,327,322,337,315,315,336,265,412,407,453,423,375,356,386,369,361,390,387,448,354,446,466,616,667,626,579,580,593,435,426,391,402,340,353,361,403,381,460,500,438,500,525,550,450,393,369
