497,749,765,832,932,915,829,756,655,803,627,622,612,629,701,525,522,488,836,594,638,635,663,624,605,511,591,573,717,443,432,472,547,432,471,737,606,474,541,502,639,520,540,583,639,682,649,616,751,686,1004,994
1074,744,705,614,625,747,695,545,830,525,708,472,500,539,588,436,567,545,554,616,734,674,732,558,520,657,683,674,685,575,550,516,531,541,726,586,510,680,577,600,529,623,580,558,704,616,618,716,860,585,606,474
771,967,883,993,915,819,919,826,920,858,744,581,732,735,745,784,700,749,605,765,771,731,662,667,631,558,693,603,639,568,530,477,586,659,643,658,569,752,705,617,673,746,626,663,925,913,987,1079,1176,882,705,652
714,794,768,745,701,776,833,627,725,850,781,659,679,700,567,624,487,617,674,661,724,733,643,772,623,542,504,610,526,557,521,475,506,504,677,684,719,626,623,691,730,758,598,616,831,804,620,730,983,744,577,613
645,836,836,814,672,784,977,877,900,899,954,814,667,602,820,792,658,672,783,811,816,696,799,654,702,587,636,673,658,554,547,577,597,551,548,729,806,936,711,817,776,765,735,626,895,885,792,750,897,884,824,743
640,1064,1032,1044,844,828,907,1012,945,1048,938,605,820,931,981,948,862,904,705,895,796,721,813,762,753,716,747,666,753,656,601,539,548,658,611,774,728,716,661,693,753,783,810,688,847,857,883,820,906,846,699,520
857,709,830,763,783,885,826,782,862,804,783,659,765,559,703,731,1495,1240,927,924,644,807,999,895,835,576,630,574,617,503,555,719,715,573,779,1029,1048,1287,974,1364,1162,1186,924,1010,1009,1010,917,988,891,729,497,592
712,980,948,999,807,1136,1057,1075,1001,1166,856,879,702,865,764,746,699,865,801,809,741,845,784,790,730,641,718,671,661,497,560,595,683,662,802,906,619,744,769,619,847,945,707,718,945,907,941,966,1166,1063,846,885
1039,1133,963,995,1122,977,1033,1102,873,908,841,927,770,977,950,702,717,750,721,905,743,778,837,769,819,543,612,717,614,647,689,637,688,561,668,772,619,808,676,723,745,780,871,588,876,864,755,718,833,701,664,665
865,996,1024,1153,1076,963,860,1127,947,993,847,898,828,669,796,780,746,730,774,758,773,687,713,723,623,533,610,655,662,593,511,593,481,617,672,870,766,827,767,887,869,846,752,691,821,906,753,709,964,949,821,624
769,1234,1275,1277,1066,1200,1119,1269,1078,1256,1022,950,693,930,854,862,944,813,881,840,996,719,831,769,807,650,719,692,704,704,636,638,585,732,735,915,724,788,706,808,1001,941,967,791,980,956,862,690,811,826,691,561
445,979,1038,1230,954,1074,1061,1215,957,985,1016,879,736,997,981,739,765,681,765,844,1084,824,1005,867,818,760,870,781,765,813,681,693,642,684,722,910,954,789,862,746,833,864,926,863,965,1020,894,915,964,1201,940,845
1084,1165,1260,1205,1060,1025,1109,986,993,982,891,927,681,895,832,717,706,857,877,866,723,878,862,724,672,771,672,740,635,605,628,535,734,580,710,921,695,821,807,846,853,886,721,799,872,858,962,886,884,802,606,656
776,920,1041,1042,975,1133,1198,1294,1409,1075,1035,500,823,718,794,914,854,817,754,846,665,853,829,838,819,779,758,634,665,541,526,523,542,582,641,794,759,859,683,884,851,852,822,630,838,872,892,930,869,797,577,593
555,746,821,806,803,1080,931,1303,1079,1183,980,953,924,886,619,702,685,620,663,814,718,655,655,634,664,619,600,553,619,628,450,618,564,482,652,768,820,845,746,662,753,825,805,613,978,847,796,769,741,671,579,563
604,908,986,1105,844,785,840,888,808,767,818,771,542,656,697,806,748,714,741,881,837,776,705,623,595,559,586,686,586,574,507,518,567,549,669,773,715,767,717,781,760,751,839,581,822,779,904,834,901,905,787,587
630,1018,911,991,906,916,954,1023,960,1095,1077,831,975,924,843,675,829,616,706,832,909,758,744,853,817,675,609,747,749,635,574,590,590,655,614,715,809,759,851,752,789,764,834,666,898,986,892,1007,922,919,803,652
630,908,1063,1089,979,749,871,872,936,1078,861,1204,870,509,328,344,310,272,269,258,276,278,285,317,343,300,276,318,383,366,437,382,389,503,425,389,372,340,400,371,444,405,426,367,350,458,384,410,346,455,462,347
461,483,447,365,342,352,332,293,333,313,359,404,323,378,415,479,396,344,388,531,505,363,502,529,489,461,595,567,611,560,567,587,555,446,374,325,328,294,344,339,380,439,412,403,463,471,456,470,520,445,309,358
