209,249,370,380,258,375,374,369,204,372,223,290,238,266,284,207,226,141,205,181,289,195,304,232,258,188,174,171,221,429,220,230,222,217,206,245,199,222,206,185,205,270,243,197,300,282,297,219,347,195,259,208
272,400,474,291,362,287,317,277,310,305,342,309,232,197,214,352,241,232,207,308,196,265,213,221,203,230,216,176,232,179,197,148,203,148,206,255,218,225,167,230,159,250,227,276,348,255,308,259,309,225,158,167
320,339,355,257,299,255,299,314,235,301,312,212,285,283,285,285,219,325,270,276,274,288,303,234,237,167,233,217,230,159,219,251,210,277,273,267,218,353,224,245,245,206,201,245,313,382,327,386,397,189,223,510
436,332,467,443,402,452,376,379,327,403,393,255,257,352,186,334,211,254,242,295,297,240,288,213,340,194,181,207,207,191,176,194,232,186,221,332,242,276,170,308,282,295,290,256,404,331,249,335,400,296,260,262
377,364,374,387,366,413,365,416,326,376,338,370,331,330,359,379,276,289,343,254,376,287,298,234,302,219,301,288,246,251,231,248,228,264,261,289,292,405,273,332,327,364,309,346,387,304,347,288,334,260,221,306
271,399,422,438,398,386,460,379,313,428,331,318,335,328,343,350,331,328,355,303,315,278,327,264,293,343,268,245,367,288,282,407,284,296,238,383,346,306,242,412,379,278,303,257,343,372,388,367,360,322,254,177
434,448,391,371,369,407,424,287,551,389,354,341,400,290,364,351,599,635,439,469,438,383,438,350,282,308,249,252,248,216,254,244,282,202,362,400,524,489,529,484,509,536,446,565,530,414,281,400,323,279,213,244
370,375,416,391,380,371,337,389,512,404,375,304,297,480,314,374,420,359,346,366,307,437,399,325,265,281,257,280,285,216,279,308,265,238,336,348,290,413,360,421,370,485,333,296,391,381,289,344,362,329,262,244
239,623,523,688,571,469,480,500,456,427,378,331,328,378,366,330,278,329,292,371,313,323,360,360,338,257,202,232,339,198,288,269,268,245,245,327,295,431,244,261,302,318,276,262,356,335,271,263,265,250,212,193
380,415,427,381,560,396,363,391,400,427,407,249,287,206,251,314,287,307,272,303,327,363,277,245,262,214,264,261,226,216,237,211,238,203,224,358,308,313,216,360,308,310,281,328,393,324,341,305,341,225,247,196
202,568,522,449,512,477,331,461,458,512,443,390,207,333,287,319,283,256,355,251,326,294,309,287,220,179,396,270,278,196,255,254,215,205,269,269,294,237,275,256,300,331,356,283,423,344,343,206,326,254,214,125
149,415,469,439,397,337,426,418,288,368,350,316,257,368,377,224,297,312,295,348,330,297,321,314,270,222,337,277,263,195,335,293,319,281,274,340,352,326,190,322,343,279,278,232,317,256,236,296,318,254,219,228
336,382,476,378,366,401,368,312,431,435,315,314,343,312,267,372,380,312,289,380,283,368,305,230,202,261,218,185,188,243,224,213,164,195,253,301,232,252,262,278,274,240,275,335,363,252,228,322,271,231,175,124
467,449,305,287,270,369,396,343,468,427,351,222,254,242,301,349,303,321,392,261,254,362,317,248,247,249,235,250,246,253,214,234,242,217,245,348,264,273,265,279,323,221,200,250,337,252,290,328,277,185,176,153
210,373,310,361,325,367,392,358,340,318,301,330,299,281,239,278,285,184,237,241,223,230,292,225,246,211,174,222,187,226,167,191,171,182,220,212,242,267,208,181,238,391,259,198,273,288,320,273,246,200,164,140
124,337,344,303,314,327,303,331,258,315,287,323,209,226,219,254,266,164,226,244,232,227,260,221,215,209,192,203,159,148,154,170,157,182,163,257,250,214,200,205,249,187,200,191,276,232,216,194,267,196,167,107
145,381,396,353,322,290,367,338,321,333,344,327,277,316,293,244,275,215,204,179,176,220,207,239,204,206,233,189,196,153,172,164,176,168,141,162,268,318,175,210,203,197,165,164,207,262,219,184,242,230,169,129
102,338,386,332,307,276,276,324,243,355,318,318,300,185,130,121,101,97,78,68,49,68,55,56,57,56,64,95,86,96,81,89,94,92,92,91,79,72,100,89,91,64,106,102,84,115,66,103,94,84,64,82
85,154,94,112,87,91,66,83,89,91,86,88,66,64,98,111,96,86,86,106,92,87,98,87,96,123,110,115,133,96,151,177,135,80,86,139,95,95,90,87,63,96,97,107,183,178,116,114,119,112,57,80
