508,691,552,660,477,584,554,751,682,680,684,680,666,598,651,524,642,535,676,702,781,695,786,611,589,749,805,745,667,601,597,601,521,439,550,819,701,712,783,571,771,724,599,709,835,828,623,665,771,774,774,885
715,801,725,813,742,799,889,716,832,873,776,668,773,722,663,722,736,688,749,806,653,749,679,722,623,689,684,649,637,663,571,646,725,590,730,650,744,673,833,788,722,685,619,694,763,768,717,876,836,905,962,702
824,956,998,768,908,924,947,912,1090,1067,937,620,896,864,805,780,869,1004,903,867,673,1100,844,830,953,620,880,739,668,668,709,700,683,760,701,857,821,895,899,857,784,948,929,950,1130,1339,1047,1049,920,991,946,766
672,1030,945,779,1026,711,843,716,900,885,914,802,809,792,752,810,581,700,733,737,784,812,791,826,644,757,633,593,529,588,528,602,540,445,595,734,647,752,770,688,692,855,669,736,813,694,709,698,858,720,530,580
565,809,847,861,597,788,795,1039,747,914,800,803,627,546,756,754,652,690,706,777,734,616,843,670,724,609,616,655,768,467,476,617,514,552,588,747,671,893,630,803,857,830,667,679,836,784,863,721,765,814,558,442
562,824,763,1084,716,927,804,1062,737,1112,852,675,687,913,749,839,923,502,813,896,735,683,991,735,735,643,838,703,665,520,567,596,498,639,623,922,738,930,703,927,1029,897,717,881,988,748,891,702,1088,931,800,454
660,774,798,635,817,926,1054,720,1152,903,806,701,887,730,818,937,1892,1410,972,1245,852,872,1260,1001,700,800,764,824,734,656,712,698,650,640,884,1131,1089,1507,1605,1439,1382,1234,994,1213,1018,1142,793,1254,1014,864,621,601
912,823,1074,716,829,1109,1081,937,1067,968,999,830,868,873,891,916,1023,846,874,962,613,1254,885,926,844,897,779,807,805,640,717,726,797,506,1063,1025,646,925,943,975,885,1081,810,989,1006,1142,757,1355,1181,1446,1034,1092
1065,933,938,739,915,951,941,948,865,806,772,872,815,886,827,659,745,603,878,872,811,1124,970,963,957,662,766,761,619,620,629,599,668,652,753,859,835,952,835,895,910,981,918,917,1051,853,982,1055,936,860,813,752
985,994,1148,1130,1185,1282,980,1064,1075,1070,847,1130,912,661,957,847,627,953,889,918,911,912,920,987,937,828,837,772,782,573,695,621,662,781,875,1033,1000,1162,1112,1033,980,1202,1008,982,1232,1143,1275,1068,1192,1048,884,731
642,1426,1163,1198,1055,1242,1366,1327,1149,1247,1121,1213,735,875,1047,916,914,878,915,939,975,858,933,894,1012,759,857,846,785,680,635,582,621,857,729,1005,602,975,862,867,1049,1018,958,961,1081,868,937,867,1057,971,671,434
552,1097,1359,1527,919,1367,1295,1377,1129,1107,811,1088,1038,1186,1067,872,912,641,1215,1018,1091,1084,1035,1040,1040,691,1063,916,900,936,872,703,886,709,857,1032,953,978,878,874,930,848,1098,1106,1132,936,1052,918,1145,1202,1239,753
1027,1128,1244,850,1170,1079,1041,786,1223,798,905,667,727,923,816,825,669,766,860,1025,836,843,825,921,647,878,839,763,699,615,635,676,788,654,735,945,774,895,926,1061,954,935,676,956,831,768,668,954,931,675,640,613
771,806,885,799,865,976,1098,1060,1063,884,670,567,642,753,748,809,813,703,670,855,555,832,733,783,752,719,733,585,705,488,699,597,623,471,742,738,694,791,680,741,823,840,677,668,729,646,843,858,908,781,655,610
538,803,899,997,769,985,921,1197,992,1195,849,966,1027,955,619,776,614,574,703,778,800,620,748,706,766,644,580,568,554,599,404,518,547,524,547,654,732,792,737,700,834,874,862,510,829,577,740,714,761,702,611,493
503,775,874,956,571,737,724,734,503,753,564,689,565,594,597,638,580,554,572,711,596,489,505,560,511,515,448,563,506,486,351,410,359,434,459,670,715,738,724,611,574,754,680,548,768,537,529,675,720,716,603,416
447,766,752,801,759,715,782,862,704,787,712,732,807,694,803,527,635,452,553,668,649,554,559,584,564,543,416,533,548,517,413,433,422,479,432,576,581,609,629,572,631,608,658,482,644,547,649,633,574,652,577,395
321,579,621,664,664,515,629,632,677,814,639,971,701,434,290,300,272,219,199,211,231,277,283,235,279,270,268,282,273,335,282,329,338,324,425,378,345,248,421,285,403,345,405,365,321,354,367,358,368,477,448,343
441,473,432,378,316,348,325,356,381,308,358,300,180,399,445,362,306,254,309,348,332,331,322,335,385,321,439,465,508,523,492,422,472,456,350,384,263,323,288,311,372,361,304,428,424,432,429,339,397,384,290,349
